disease_number,dx,description,icd_ver
15,F19120,"Oth psychoactive substance abuse w intoxication, uncomp",ICD10CM-2020
15,F1920,"Other psychoactive substance dependence, uncomplicated",ICD10CM-2020
15,F1921,"Other psychoactive substance dependence, in remission",ICD10CM-2020
15,F1922,Other psychoactive substance dependence with intoxication,ICD10CM-2020
15,F19220,"Oth psychoactive substance dependence w intoxication, uncomp",ICD10CM-2020
15,F19230,"Oth psychoactive substance dependence w withdrawal, uncomp",ICD10CM-2020
15,F19920,"Oth psychoactive substance use, unsp w intoxication, uncomp",ICD10CM-2020
15,F19930,"Oth psychoactive substance use, unsp w withdrawal, uncomp",ICD10CM-2020
15,F328,Other depressive episodes,ICD10CM-2020
15,F3289,Other specified depressive episodes,ICD10CM-2020
15,F338,Other recurrent depressive disorders,ICD10CM-2020
15,F40,Phobic anxiety disorders,ICD10CM-2020
15,F400,Agoraphobia,ICD10CM-2020
15,F4000,"Agoraphobia, unspecified",ICD10CM-2020
15,F4001,Agoraphobia with panic disorder,ICD10CM-2020
15,F4002,Agoraphobia without panic disorder,ICD10CM-2020
15,F401,Social phobias,ICD10CM-2020
15,F4010,"Social phobia, unspecified",ICD10CM-2020
15,F4011,"Social phobia, generalized",ICD10CM-2020
15,F402,Specific (isolated) phobias,ICD10CM-2020
15,F4021,Animal type phobia,ICD10CM-2020
15,F40210,Arachnophobia,ICD10CM-2020
15,F40218,Other animal type phobia,ICD10CM-2020
15,F4022,Natural environment type phobia,ICD10CM-2020
15,F40220,Fear of thunderstorms,ICD10CM-2020
15,F40228,Other natural environment type phobia,ICD10CM-2020
15,F4023,"Blood, injection, injury type phobia",ICD10CM-2020
15,F40230,Fear of blood,ICD10CM-2020
15,F40231,Fear of injections and transfusions,ICD10CM-2020
15,F40232,Fear of other medical care,ICD10CM-2020
15,F40233,Fear of injury,ICD10CM-2020
15,F4024,Situational type phobia,ICD10CM-2020
15,F40240,Claustrophobia,ICD10CM-2020
15,F40241,Acrophobia,ICD10CM-2020
15,F40242,Fear of bridges,ICD10CM-2020
15,F40243,Fear of flying,ICD10CM-2020
15,F40248,Other situational type phobia,ICD10CM-2020
15,F4029,Other specified phobia,ICD10CM-2020
15,F40290,Androphobia,ICD10CM-2020
15,F40291,Gynephobia,ICD10CM-2020
15,F40298,Other specified phobia,ICD10CM-2020
15,F408,Other phobic anxiety disorders,ICD10CM-2020
15,F409,"Phobic anxiety disorder, unspecified",ICD10CM-2020
15,F41,Other anxiety disorders,ICD10CM-2020
15,F410,Panic disorder [episodic paroxysmal anxiety],ICD10CM-2020
15,F411,Generalized anxiety disorder,ICD10CM-2020
15,F413,Other mixed anxiety disorders,ICD10CM-2020
15,F418,Other specified anxiety disorders,ICD10CM-2020
15,F419,"Anxiety disorder, unspecified",ICD10CM-2020
15,F42,Obsessive-compulsive disorder,ICD10CM-2020
15,F422,Mixed obsessional thoughts and acts,ICD10CM-2020
15,F423,Hoarding disorder,ICD10CM-2020
15,F424,Excoriation (skin-picking) disorder,ICD10CM-2020
15,F428,Other obsessive-compulsive disorder,ICD10CM-2020
15,F429,"Obsessive-compulsive disorder, unspecified",ICD10CM-2020
15,F43,"Reaction to severe stress, and adjustment disorders",ICD10CM-2020
15,F430,Acute stress reaction,ICD10CM-2020
15,F431,Post-traumatic stress disorder (PTSD),ICD10CM-2020
15,F4310,"Post-traumatic stress disorder, unspecified",ICD10CM-2020
15,F4311,"Post-traumatic stress disorder, acute",ICD10CM-2020
15,F4312,"Post-traumatic stress disorder, chronic",ICD10CM-2020
15,F432,Adjustment disorders,ICD10CM-2020
15,F4320,"Adjustment disorder, unspecified",ICD10CM-2020
15,F4321,Adjustment disorder with depressed mood,ICD10CM-2020
15,F4322,Adjustment disorder with anxiety,ICD10CM-2020
15,F4323,Adjustment disorder with mixed anxiety and depressed mood,ICD10CM-2020
15,F4324,Adjustment disorder with disturbance of conduct,ICD10CM-2020
15,F4325,Adjustment disorder w mixed disturb of emotions and conduct,ICD10CM-2020
15,F4329,Adjustment disorder with other symptoms,ICD10CM-2020
15,F438,Other reactions to severe stress,ICD10CM-2020
15,F439,"Reaction to severe stress, unspecified",ICD10CM-2020
15,F44,Dissociative and conversion disorders,ICD10CM-2020
15,F440,Dissociative amnesia,ICD10CM-2020
15,F441,Dissociative fugue,ICD10CM-2020
15,F442,Dissociative stupor,ICD10CM-2020
15,F444,Conversion disorder with motor symptom or deficit,ICD10CM-2020
15,F445,Conversion disorder with seizures or convulsions,ICD10CM-2020
15,F446,Conversion disorder with sensory symptom or deficit,ICD10CM-2020
15,F447,Conversion disorder with mixed symptom presentation,ICD10CM-2020
15,F448,Other dissociative and conversion disorders,ICD10CM-2020
15,F4481,Dissociative identity disorder,ICD10CM-2020
15,F4489,Other dissociative and conversion disorders,ICD10CM-2020
15,F449,"Dissociative and conversion disorder, unspecified",ICD10CM-2020
15,F45,Somatoform disorders,ICD10CM-2020
15,F450,Somatization disorder,ICD10CM-2020
15,F451,Undifferentiated somatoform disorder,ICD10CM-2020
15,F452,Hypochondriacal disorders,ICD10CM-2020
15,F4520,"Hypochondriacal disorder, unspecified",ICD10CM-2020
15,F4521,Hypochondriasis,ICD10CM-2020
15,F4522,Body dysmorphic disorder,ICD10CM-2020
15,F4529,Other hypochondriacal disorders,ICD10CM-2020
15,F454,Pain disorders related to psychological factors,ICD10CM-2020
15,F4541,Pain disorder exclusively related to psychological factors,ICD10CM-2020
15,F4542,Pain disorder with related psychological factors,ICD10CM-2020
15,F458,Other somatoform disorders,ICD10CM-2020
15,F459,"Somatoform disorder, unspecified",ICD10CM-2020
15,F48,Other nonpsychotic mental disorders,ICD10CM-2020
15,F481,Depersonalization-derealization syndrome,ICD10CM-2020
15,F482,Pseudobulbar affect,ICD10CM-2020
15,F488,Other specified nonpsychotic mental disorders,ICD10CM-2020
15,F50,Eating disorders,ICD10CM-2020
15,F500,Anorexia nervosa,ICD10CM-2020
15,F5000,"Anorexia nervosa, unspecified",ICD10CM-2020
15,F5001,"Anorexia nervosa, restricting type",ICD10CM-2020
15,F5002,"Anorexia nervosa, binge eating/purging type",ICD10CM-2020
15,F502,Bulimia nervosa,ICD10CM-2020
15,F508,Other eating disorders,ICD10CM-2020
15,F5081,Binge eating disorder,ICD10CM-2020
15,F5082,Avoidant/restrictive food intake disorder,ICD10CM-2020
15,F5089,Other specified eating disorder,ICD10CM-2020
15,F509,"Eating disorder, unspecified",ICD10CM-2020
15,F51,Sleep disorders not due to a substance or known physiol cond,ICD10CM-2020
15,F510,Insomnia not due to a substance or known physiol condition,ICD10CM-2020
15,F5101,Primary insomnia,ICD10CM-2020
15,F5102,Adjustment insomnia,ICD10CM-2020
15,F5103,Paradoxical insomnia,ICD10CM-2020
15,F5104,Psychophysiologic insomnia,ICD10CM-2020
15,F5105,Insomnia due to other mental disorder,ICD10CM-2020
15,F5109,Oth insomnia not due to a substance or known physiol cond,ICD10CM-2020
15,F511,Hypersomnia not due to a substance or known physiol cond,ICD10CM-2020
15,F5111,Primary hypersomnia,ICD10CM-2020
15,F5112,Insufficient sleep syndrome,ICD10CM-2020
15,F5113,Hypersomnia due to other mental disorder,ICD10CM-2020
15,F5119,Oth hypersomnia not due to a substance or known physiol cond,ICD10CM-2020
15,F513,Sleepwalking [somnambulism],ICD10CM-2020
15,F514,Sleep terrors [night terrors],ICD10CM-2020
15,F515,Nightmare disorder,ICD10CM-2020
15,F518,Oth sleep disord not due to a sub or known physiol cond,ICD10CM-2020
15,F519,"Sleep disorder not due to a sub or known physiol cond, unsp",ICD10CM-2020
15,F52,Sexual dysfnct not due to a substance or known physiol cond,ICD10CM-2020
15,F520,Hypoactive sexual desire disorder,ICD10CM-2020
15,F521,Sexual aversion disorder,ICD10CM-2020
15,F522,Sexual arousal disorders,ICD10CM-2020
15,F5221,Male erectile disorder,ICD10CM-2020
15,F5222,Female sexual arousal disorder,ICD10CM-2020
15,F523,Orgasmic disorder,ICD10CM-2020
15,F5231,Female orgasmic disorder,ICD10CM-2020
15,F5232,Male orgasmic disorder,ICD10CM-2020
15,F524,Premature ejaculation,ICD10CM-2020
15,F525,Vaginismus not due to a substance or known physiol condition,ICD10CM-2020
15,F526,Dyspareunia not due to a substance or known physiol cond,ICD10CM-2020
15,F528,Oth sexual dysfnct not due to a sub or known physiol cond,ICD10CM-2020
15,F54,Psych & behavrl factors assoc w disord or dis classd elswhr,ICD10CM-2020
15,F55,Abuse of non-psychoactive substances,ICD10CM-2020
15,F550,Abuse of antacids,ICD10CM-2020
15,F551,Abuse of herbal or folk remedies,ICD10CM-2020
15,F552,Abuse of laxatives,ICD10CM-2020
15,F553,Abuse of steroids or hormones,ICD10CM-2020
15,F554,Abuse of vitamins,ICD10CM-2020
15,F558,Abuse of other non-psychoactive substances,ICD10CM-2020
15,F59,Unsp behavrl synd assoc w physiol disturb and physcl factors,ICD10CM-2020
15,F60,Specific personality disorders,ICD10CM-2020
15,F633,Trichotillomania,ICD10CM-2020
15,F64,Gender identity disorders,ICD10CM-2020
15,F640,Transsexualism,ICD10CM-2020
15,F641,Dual role transvestism,ICD10CM-2020
15,F642,Gender identity disorder of childhood,ICD10CM-2020
15,F648,Other gender identity disorders,ICD10CM-2020
15,F649,"Gender identity disorder, unspecified",ICD10CM-2020
15,F65,Paraphilias,ICD10CM-2020
15,F650,Fetishism,ICD10CM-2020
15,F651,Transvestic fetishism,ICD10CM-2020
15,F652,Exhibitionism,ICD10CM-2020
15,F653,Voyeurism,ICD10CM-2020
15,F654,Pedophilia,ICD10CM-2020
15,F655,Sadomasochism,ICD10CM-2020
15,F6550,"Sadomasochism, unspecified",ICD10CM-2020
15,F6551,Sexual masochism,ICD10CM-2020
15,F6552,Sexual sadism,ICD10CM-2020
15,F658,Other paraphilias,ICD10CM-2020
15,F6581,Frotteurism,ICD10CM-2020
15,F6589,Other paraphilias,ICD10CM-2020
15,F659,"Paraphilia, unspecified",ICD10CM-2020
15,F66,Other sexual disorders,ICD10CM-2020
15,F80,Specific developmental disorders of speech and language,ICD10CM-2020
15,F800,Phonological disorder,ICD10CM-2020
15,F801,Expressive language disorder,ICD10CM-2020
15,F802,Mixed receptive-expressive language disorder,ICD10CM-2020
15,F804,Speech and language development delay due to hearing loss,ICD10CM-2020
15,F808,Other developmental disorders of speech and language,ICD10CM-2020
15,F8081,Childhood onset fluency disorder,ICD10CM-2020
15,F8082,Social pragmatic communication disorder,ICD10CM-2020
15,F8089,Other developmental disorders of speech and language,ICD10CM-2020
15,F809,"Developmental disorder of speech and language, unspecified",ICD10CM-2020
15,F81,Specific developmental disorders of scholastic skills,ICD10CM-2020
15,F810,Specific reading disorder,ICD10CM-2020
15,F812,Mathematics disorder,ICD10CM-2020
15,F818,Other developmental disorders of scholastic skills,ICD10CM-2020
15,F8181,Disorder of written expression,ICD10CM-2020
15,F8189,Other developmental disorders of scholastic skills,ICD10CM-2020
15,F82,Specific developmental disorder of motor function,ICD10CM-2020
15,F88,Other disorders of psychological development,ICD10CM-2020
15,F89,Unspecified disorder of psychological development,ICD10CM-2020
15,F90,Attention-deficit hyperactivity disorders,ICD10CM-2020
15,F900,"Attn-defct hyperactivity disorder, predom inattentive type",ICD10CM-2020
15,F901,"Attn-defct hyperactivity disorder, predom hyperactive type",ICD10CM-2020
15,F902,"Attention-deficit hyperactivity disorder, combined type",ICD10CM-2020
15,F908,"Attention-deficit hyperactivity disorder, other type",ICD10CM-2020
15,F909,"Attention-deficit hyperactivity disorder, unspecified type",ICD10CM-2020
15,F91,Conduct disorders,ICD10CM-2020
15,F910,Conduct disorder confined to family context,ICD10CM-2020
15,F911,"Conduct disorder, childhood-onset type",ICD10CM-2020
15,F912,"Conduct disorder, adolescent-onset type",ICD10CM-2020
15,F913,Oppositional defiant disorder,ICD10CM-2020
15,F918,Other conduct disorders,ICD10CM-2020
15,F919,"Conduct disorder, unspecified",ICD10CM-2020
15,F93,Emotional disorders with onset specific to childhood,ICD10CM-2020
15,F930,Separation anxiety disorder of childhood,ICD10CM-2020
15,F938,Other childhood emotional disorders,ICD10CM-2020
15,F939,"Childhood emotional disorder, unspecified",ICD10CM-2020
15,F94,Disord social w onset specific to childhood and adolescence,ICD10CM-2020
15,F940,Selective mutism,ICD10CM-2020
15,F941,Reactive attachment disorder of childhood,ICD10CM-2020
15,F942,Disinhibited attachment disorder of childhood,ICD10CM-2020
15,F948,Other childhood disorders of social functioning,ICD10CM-2020
15,F949,"Childhood disorder of social functioning, unspecified",ICD10CM-2020
15,F95,Tic disorder,ICD10CM-2020
15,F950,Transient tic disorder,ICD10CM-2020
15,F951,Chronic motor or vocal tic disorder,ICD10CM-2020
15,F952,Tourette's disorder,ICD10CM-2020
15,F958,Other tic disorders,ICD10CM-2020
15,F959,"Tic disorder, unspecified",ICD10CM-2020
15,F98,Oth behav/emotn disord w onset usly occur in chldhd and adol,ICD10CM-2020
15,F980,Enuresis not due to a substance or known physiol condition,ICD10CM-2020
15,F981,Encopresis not due to a substance or known physiol condition,ICD10CM-2020
15,F982,Other feeding disorders of infancy and childhood,ICD10CM-2020
15,F9821,Rumination disorder of infancy,ICD10CM-2020
15,F9829,Other feeding disorders of infancy and early childhood,ICD10CM-2020
15,F983,Pica of infancy and childhood,ICD10CM-2020
15,F984,Stereotyped movement disorders,ICD10CM-2020
15,F985,Adult onset fluency disorder,ICD10CM-2020
15,F988,Oth behav/emotn disord w onset usly occur in chldhd and adol,ICD10CM-2020
15,F989,Unsp behav/emotn disord w onst usly occur in chldhd and adol,ICD10CM-2020
15,G44209,"Tension-type headache, unspecified, not intractable",ICD10CM-2020
16,G10,Huntington's disease,ICD10CM-2020
16,G11,Hereditary ataxia,ICD10CM-2020
16,G110,Congenital nonprogressive ataxia,ICD10CM-2020
16,G111,Early-onset cerebellar ataxia,ICD10CM-2020
16,G112,Late-onset cerebellar ataxia,ICD10CM-2020
16,G113,Cerebellar ataxia with defective DNA repair,ICD10CM-2020
16,G114,Hereditary spastic paraplegia,ICD10CM-2020
16,G118,Other hereditary ataxias,ICD10CM-2020
16,G119,"Hereditary ataxia, unspecified",ICD10CM-2020
16,G12,Spinal muscular atrophy and related syndromes,ICD10CM-2020
16,G120,"Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]",ICD10CM-2020
16,G121,Other inherited spinal muscular atrophy,ICD10CM-2020
16,G122,Motor neuron disease,ICD10CM-2020
16,G1220,"Motor neuron disease, unspecified",ICD10CM-2020
16,G1221,Amyotrophic lateral sclerosis,ICD10CM-2020
16,G1222,Progressive bulbar palsy,ICD10CM-2020
16,G1223,Primary lateral sclerosis,ICD10CM-2020
16,G1224,Familial motor neuron disease,ICD10CM-2020
16,G1225,Progressive spinal muscle atrophy,ICD10CM-2020
16,G1229,Other motor neuron disease,ICD10CM-2020
16,G128,Other spinal muscular atrophies and related syndromes,ICD10CM-2020
16,G129,"Spinal muscular atrophy, unspecified",ICD10CM-2020
16,G13,Systemic atrophies aff cnsl in diseases classd elswhr,ICD10CM-2020
16,G130,Paraneoplastic neuromyopathy and neuropathy,ICD10CM-2020
16,G131,Oth systemic atrophy aff cnsl in neoplastic disease,ICD10CM-2020
16,G132,Systemic atrophy primarily affecting the cnsl in myxedema,ICD10CM-2020
16,G138,Systemic atrophy aff cnsl in oth diseases classd elswhr,ICD10CM-2020
16,G20,Parkinson's disease,ICD10CM-2020
16,G21,Secondary parkinsonism,ICD10CM-2020
16,G210,Malignant neuroleptic syndrome,ICD10CM-2020
16,G211,Other drug-induced secondary parkinsonism,ICD10CM-2020
16,G2111,Neuroleptic induced parkinsonism,ICD10CM-2020
16,G2119,Other drug induced secondary parkinsonism,ICD10CM-2020
16,G212,Secondary parkinsonism due to other external agents,ICD10CM-2020
16,G213,Postencephalitic parkinsonism,ICD10CM-2020
16,G214,Vascular parkinsonism,ICD10CM-2020
16,G218,Other secondary parkinsonism,ICD10CM-2020
16,G219,"Secondary parkinsonism, unspecified",ICD10CM-2020
16,G23,Other degenerative diseases of basal ganglia,ICD10CM-2020
16,G230,Hallervorden-Spatz disease,ICD10CM-2020
16,G231,Progressive supranuclear ophthalmoplegia,ICD10CM-2020
16,G232,Striatonigral degeneration,ICD10CM-2020
16,G238,Other specified degenerative diseases of basal ganglia,ICD10CM-2020
16,G239,"Degenerative disease of basal ganglia, unspecified",ICD10CM-2020
16,G24,Dystonia,ICD10CM-2020
16,G240,Drug induced dystonia,ICD10CM-2020
16,G2401,Drug induced subacute dyskinesia,ICD10CM-2020
16,G2402,Drug induced acute dystonia,ICD10CM-2020
16,G2409,Other drug induced dystonia,ICD10CM-2020
16,G241,Genetic torsion dystonia,ICD10CM-2020
16,G242,Idiopathic nonfamilial dystonia,ICD10CM-2020
16,G243,Spasmodic torticollis,ICD10CM-2020
16,G244,Idiopathic orofacial dystonia,ICD10CM-2020
16,G245,Blepharospasm,ICD10CM-2020
16,G248,Other dystonia,ICD10CM-2020
16,G249,"Dystonia, unspecified",ICD10CM-2020
16,G25,Other extrapyramidal and movement disorders,ICD10CM-2020
16,G250,Essential tremor,ICD10CM-2020
16,G251,Drug-induced tremor,ICD10CM-2020
16,G252,Other specified forms of tremor,ICD10CM-2020
16,G253,Myoclonus,ICD10CM-2020
16,G254,Drug-induced chorea,ICD10CM-2020
16,G255,Other chorea,ICD10CM-2020
16,G256,Drug induced tics and other tics of organic origin,ICD10CM-2020
16,G2561,Drug induced tics,ICD10CM-2020
16,G2569,Other tics of organic origin,ICD10CM-2020
